,body_length,description,gts,listed,name_length,num_order,num_payouts,org_desc,sale_duration2,fraud_target,time_to_payout,time_till_event,is_country_same,CHECK,ACH
12808,3882,0.04541880570395497,103.86,1,42,4,366,0.07645180074810365,31,0,432000,70637344,1,0,1
12809,4052,0.013100473344651352,218.66,1,73,12,0,0.008508108670171237,32,0,432000,2,1,0,1
12810,1574,0.03497014324948525,8933.28,1,47,63,1,0.10368451742511677,68,0,432000,10092342,1,0,1
12811,354,0.30604765419403246,449.04,0,24,4,0,0.5168182208679578,7,1,432000,0,0,0,0
12812,2479,0.05750497463622807,341.35,1,7,11,1,0.10053406573106269,86,0,432000,22561704,1,0,1
12813,348,0.09974257827210077,931.83,1,38,29,16,0.10053406573106269,1,0,432000,63426288,0,0,1
12814,3912,0.049144229832680776,131.18,1,28,1,0,0.038450019853414556,87,0,432000,119933,1,0,1
12815,3353,0.027462003989495522,4920.0,0,51,152,0,0.10368451742511677,39,0,428400,1,1,0,1
12816,269,0.12817596232927234,92.0,1,73,4,1488,0.09109302936837313,50,0,432000,100348592,1,0,1
12817,117,0.12817596232927234,303.32,1,38,6,2,0.10053406573106269,14,0,432000,4939089,1,0,1
12818,2912,0.07620816444349951,1423.26,1,60,14,0,0.10368451742511677,41,0,432000,0,1,0,1
12819,341,0.07508999802025515,77.44,1,39,3,27,0.011695409509547124,26,0,428400,12010902,1,0,1
12820,130,0.12817596232927234,1006.88,0,76,9,19,0.04816915568825964,1,0,432000,77667077,1,0,1
12821,932,0.04903551142974879,56.43,1,19,9,0,0.10368451742511677,12,0,432000,39937812,1,0,1
12822,996,0.06626288394026242,177.06,1,56,2,118,0.10368451742511677,58,0,432000,65661064,1,0,1
12823,88,0.1683912543676158,124.36,0,22,1,0,0.10368451742511677,3,1,432000,19084,1,0,1
12824,5556,0.047237277063605816,2226.29,1,37,120,2,0.04519589533036774,44,0,432000,74032452,1,0,1
12825,11021,0.013185662156043467,3322.8,1,105,55,4,0.02652771429154768,34,0,432000,56073328,1,0,1
12826,848,0.10484546543508086,175.5,1,66,7,4,0.055123669527251756,36,0,432000,95834755,1,0,1
12827,232,0.32204041363933406,6229.99,1,43,19,0,0.10368451742511677,1,1,432000,2,1,0,1
12828,1434,0.06530082896596996,283.04,1,34,13,7,0.027009007573838825,13,0,432000,2917397,1,0,1
12829,3857,0.013292743545441703,709.7,0,47,15,17,0.08612676861318469,53,0,432000,71592177,1,0,1
12830,3876,0.035644955333431545,103.86,0,43,6,0,0.10368451742511677,11,0,432000,0,0,1,0
12831,0,0.1683912543676158,0.0,1,0,0,0,0.10368451742511677,40,1,432000,347643,0,0,0
12832,2247,0.046874137117748106,320.48,1,24,4,0,0.10053406573106269,56,0,432000,26556894,1,1,0
12833,2373,0.05141049900823819,125.24,1,43,13,24,0.04732743287876158,47,0,432000,50352444,1,0,1
12834,2109,0.05695101491504962,2086.4,1,57,61,2,0.03614403664236871,68,0,432000,45389924,1,0,1
12835,709,0.03833001847431464,571.8,1,26,12,27,0.01611027701673791,76,0,432000,64678576,0,1,0
12836,1544,0.10269720087663405,485.61,1,26,2,16,0.10053406573106269,40,0,432000,24467229,1,0,1
12837,3955,0.04178792205646174,136.26,1,46,5,39,0.10368451742511677,7,0,432000,25272661,1,0,1
12838,3214,0.030989550837250357,2600.0,1,22,1,0,0.09407574673984634,170,0,432000,68201190,1,0,1
12839,4111,0.03283565581405019,444.83,1,42,10,9,0.0739516719701362,42,0,432000,45346465,1,0,1
12840,37335,0.015060411615491544,2059.18,0,51,32,22,0.10368451742511677,23,0,432000,16484488,0,0,1
12841,277,0.04970981491304127,11.54,1,40,1,2,0.09457210910567326,8,0,432000,50386192,1,0,1
12842,863,0.07895865655135843,55.0,0,75,1,5,0.10368451742511677,51,0,432000,85768707,1,0,1
12843,327,0.06959022096351342,1402.1,1,36,15,5,0.10053406573106269,62,0,432000,3208155,1,0,1
12844,1458,0.0777157008870914,2.05,1,22,1,0,0.01630234486900455,45,0,432000,101710,0,1,0
12845,4905,0.023091501419011597,648.08,1,27,77,0,0.07887865370293115,37,0,432000,11409567,1,0,1
12846,1092,0.07078634121201209,100.0,1,35,4,2,0.06200356602867139,33,0,432000,8558331,1,1,0
12847,6447,0.021438820641307258,851.82,1,49,34,5,0.03903125618864929,37,0,432000,21277586,1,0,1
12848,1858,0.05568685178571519,168.0,1,25,13,3,0.039651159330084194,12,0,432000,15979234,1,0,1
12849,320,0.05988486297855506,718.16,0,12,32,0,0.10053406573106269,28,0,432000,0,1,1,0
12850,4201,0.024091253094827993,24.83,1,78,1,0,0.05101698469686759,29,0,432000,1,1,0,1
12851,7849,0.15217744556893048,161.8,1,24,7,29,0.01898538132906724,91,0,432000,85969874,0,0,1
12852,3451,0.209976120297237,11.86,1,15,1,0,0.06614003230006849,28,0,432000,1,1,0,1
12853,9446,0.015013809819796138,437.92,1,58,15,2,0.03975012505222454,19,0,432000,69963119,1,1,0
12854,4817,0.04624397343913746,1537.11,1,20,52,13,0.08509646427976131,55,0,432000,94440585,0,0,1
12855,2157,0.06345181673499721,64.29,1,40,1,4,0.10053406573106269,105,0,432000,53461607,1,0,1
12856,3473,0.011832297830104517,2527.5,1,34,64,0,0.10368451742511677,85,0,432000,1,1,1,0
12857,344,0.1683912543676158,3573.93,1,71,61,0,0.09533399484863737,39,0,432000,1,1,0,1
12858,4365,0.05242074330784579,8009.69,1,15,13,355,0.07739849938842004,68,0,432000,77437996,1,0,1
12859,221,0.1683912543676158,220.0,0,51,3,3,0.10368451742511677,58,0,432000,17,1,0,1
12860,4024,0.031429093245784495,30221.57,1,23,567,387,0.10368451742511677,52,0,432000,25741802,1,0,1
12861,4441,0.03723624192582977,408.22,1,59,58,75,0.0866221560795437,51,0,432000,15738906,1,1,0
12862,1413,0.09077538601378868,132.0,1,18,5,0,0.03298706972610334,67,0,432000,62791833,1,1,0
12863,0,0.1683912543676158,9345.1,1,29,6,0,0.10368451742511677,28,1,432000,1,0,0,0
12864,880,0.042886329545294255,1152.9,0,24,2,0,0.07732688881461876,25,0,432000,771995,0,1,0
12865,2528,0.018700474824768668,1650.0,1,40,21,204,0.04010906194880003,83,0,432000,120687708,1,1,0
12866,1132,0.08932374119330026,4625.0,1,25,23,52,0.10368451742511677,219,0,432000,3099635,1,0,1
12867,11277,0.06304284769752114,216.0,1,29,5,6,0.10053406573106269,40,0,432000,60472871,1,1,0
12868,2229,0.21659897335315415,1138.84,1,45,15,209,0.10368451742511677,62,0,432000,110250906,1,0,1
12869,2721,0.14045765822380485,5428.54,1,28,196,0,0.10368451742511677,90,0,432000,1,1,1,0
12870,8260,0.02158187133390128,27.37,1,54,1,0,0.10053406573106269,45,0,432000,1,1,0,1
12871,47987,0.029413272816163814,80.0,1,75,4,10,0.0393325985068424,41,0,432000,30432922,1,0,1
12872,4486,0.03483318442281218,174.92,1,26,5,75,0.058669110941511456,68,0,432000,49062515,1,0,1
12873,7868,0.0051448047279555814,320.0,1,31,16,6,0.03444558684203546,33,0,432000,107485609,1,1,0
12874,1200,0.04058239886457651,328.44,1,46,6,23,0.07397280893421258,142,0,432000,117711624,1,0,1
12875,3361,0.14910179591689854,2.05,0,67,1,0,0.10368451742511677,29,0,432000,1,0,1,0
12876,73,0.3107762701223791,317.49,0,27,1,0,0.569687033652227,2,1,432000,1,0,0,0
12877,6175,0.1367640747676368,1792.78,1,13,33,32,0.10368451742511677,41,0,432000,11122064,0,0,1
12878,6787,0.022277632513258254,7178.44,0,45,18,2,0.01844617050113021,123,0,432000,38456962,1,0,1
12879,729,0.16046257006636586,1750.0,1,71,1,19,0.06126780325498,161,0,432000,30672221,1,0,1
12880,9233,0.05261605875410655,18360.0,1,47,5,271,0.10368451742511677,127,0,432000,88825478,1,0,1
12881,1107,0.06870906199321311,158.1,1,29,1,39,0.04739452626692197,59,0,432000,94024069,1,0,1
12882,5883,0.010802634726986799,130.0,1,25,8,41,0.10368451742511677,29,0,432000,110607486,0,0,1
12883,4404,0.059880554793060384,5061.89,1,33,75,0,0.10053406573106269,60,0,432000,725,1,0,1
12884,3565,0.07644399872189424,18366.98,1,23,217,1,0.10368451742511677,47,0,432000,26804325,1,0,1
12885,3684,0.02635634093064132,34.0,1,41,1,92,0.03970777861419832,104,0,432000,2321320,1,0,1
12886,3684,0.011469433106851362,162.0,1,43,1,88,0.03790040437517792,103,0,432000,2337805,1,0,1
12887,3684,0.02635634093064132,36.0,1,43,1,97,0.03970777861419832,106,0,432000,2338014,1,0,1
12888,4565,0.01803191944484947,78.93,1,38,1,9,0.029942409178333042,23,0,432000,81970813,1,0,1
12889,3855,0.04334892235138037,417.12,1,40,11,2,0.10368451742511677,29,0,432000,12697199,1,0,1
12890,2148,0.03911672548927368,99.57,0,81,2,2,0.054595827664528064,68,0,432000,47255761,0,0,1
12891,954,0.1683912543676158,39.5,1,37,1,0,0.10368451742511677,38,0,432000,1,0,0,1
12892,416,0.1049360707042484,33.61,1,32,1,0,0.10368451742511677,82,0,432000,1,1,0,1
12893,10224,0.024803600193114356,200.0,1,65,9,11,0.059557443297095065,32,0,432000,33593053,1,0,1
12894,3246,0.08019601341646383,677.16,1,89,63,354,0.02636772715752938,11,0,432000,49776370,1,1,0
12895,3306,0.03271458714924604,6469.14,1,31,201,464,0.10053406573106269,73,0,432000,29340308,1,0,1
12896,3758,0.05466748755330944,190.6,1,34,2,167,0.10368451742511677,98,0,432000,61111179,1,0,1
12897,1303,0.03881067710522651,426.23,1,59,22,0,0.07061896210613937,24,0,432000,21310496,1,0,1
12898,3352,0.07578268913320396,27.37,1,12,1,0,0.10501557586215424,3,0,432000,17046584,0,1,0
12899,3536,0.040088290046225855,11.15,1,55,1,2,0.10368451742511677,21,0,432000,73720160,1,0,1
12900,1669,0.06353384364615232,65.29,1,23,2,0,0.03424268652005128,80,0,432000,298,1,1,0
12901,760,0.0523628726986057,3822.96,1,23,122,2,0.053159702116905495,73,0,432000,20617161,1,0,1
12902,0,0.1683912543676158,66.27,1,14,3,5,0.10368451742511677,0,0,432000,71857590,0,0,1
12903,2371,0.05146812876335545,12.28,1,21,1,0,0.10368451742511677,69,0,432000,10541761,1,0,1
12904,2773,0.06745935304938273,4952.85,1,25,306,26,0.10368451742511677,48,0,432000,9246724,1,0,1
12905,43,0.15706310350160324,94.72,0,24,1,97,0.058669110941511456,2,0,432000,60231961,1,0,1
12906,1804,0.06144339975204128,11.54,1,26,1,0,0.10053406573106269,62,0,432000,70840911,1,0,1
12907,3859,0.020734272475903166,37.8,1,31,1,2,0.04690182145974574,8,0,432000,2118027,1,0,1
12908,5651,0.030319453565674073,2068.44,1,57,91,25,0.04272621247678835,24,0,432000,95488621,1,0,1
12909,3876,0.10902341517489429,1050.89,1,69,18,7,0.034539089121015776,33,0,432000,29006820,1,0,1
12910,115,0.1683912543676158,275.0,1,25,8,0,0.04888760513890442,85,0,432000,90918800,1,1,0
12911,0,0.1683912543676158,269.12,1,38,4,0,0.10368451742511677,30,0,432000,1,1,0,1
12912,2662,0.035067173269760436,400.0,0,58,16,2,0.05102932743889544,82,0,432000,61069990,1,1,0
12913,260,0.1683912543676158,35334.02,1,14,524,26,0.04259782240574333,62,0,432000,39964494,1,0,1
12914,6554,0.07644314567841244,27735.32,1,14,122,0,0.10368451742511677,87,0,432000,1,1,1,0
12915,10154,0.018031718894905305,339.29,1,82,5,41,0.040183844122167994,21,0,432000,96517605,1,0,1
12916,1535,0.048321103405505134,342.0,1,44,5,0,0.05393563930527911,45,0,432000,1,1,0,1
12917,716,0.3502614020220944,212.98,1,18,1,0,0.10368451742511677,0,1,432000,2068072,0,0,1
12918,1701,0.06245743098350477,786.47,1,36,31,0,0.022522875786769158,19,0,432000,1,1,0,1
12919,16328,0.16161488651215347,171.64,1,50,11,4,0.10368451742511677,17,0,432000,86729464,0,0,1
12920,2959,0.061003699337755374,1222.24,1,54,53,13,0.10053406573106269,32,0,432000,58047534,1,0,1
12921,29101,0.03218130027334115,180.0,1,24,9,0,0.10368451742511677,21,0,432000,33773952,1,0,1
12922,5618,0.10799646377738226,1285.8,1,44,13,2,0.04465495712431374,48,0,432000,57077859,1,1,0
12923,4010,0.07994255113395717,41.06,1,32,1,0,0.10053406573106269,49,0,432000,5451480,1,0,1
12924,9838,0.03114904252333062,1752.63,1,34,28,0,0.04379351830685972,50,0,432000,11912369,1,0,1
12925,7689,0.03908326576475429,102.4,1,68,4,1010,0.03959482527011508,9,0,432000,71234888,0,0,1
12926,4853,0.021367611788225126,53.74,1,24,1,0,0.01866224464868002,39,0,432000,1,1,0,1
12927,1088,0.05611863876365477,40.0,1,13,1,0,0.10368451742511677,8,0,432000,1874634,1,0,1
12928,2556,0.026026144247127715,146.7,1,75,1,0,0.06017925028713174,22,0,432000,2,1,0,1
12929,9597,0.02093977765097233,6431.49,1,52,285,2,0.10368451742511677,68,0,432000,31351101,1,0,1
12930,2361,0.03868694895801914,218.9,0,50,27,4,0.07227423502178196,8,0,432000,96065339,1,0,1
12931,349,0.18041575032170545,3720.0,0,59,28,0,0.10368451742511677,97,0,432000,602862,1,1,0
12932,2253,0.029457348093850002,126.94,1,44,2,0,0.10368451742511677,12,0,432000,879401,1,1,0
12933,1701,0.09276008085792008,2145.0,0,54,29,2,0.10053406573106269,34,0,432000,145490887,1,0,1
12934,8064,0.035971035205501864,297.91,1,13,8,1,0.10368451742511677,30,0,432000,73978883,1,0,1
12935,5245,0.14909411756844226,300.0,1,18,4,0,0.10368451742511677,14,0,432000,1,1,0,1
12936,9843,0.042787271028851735,5253.52,0,32,20,0,0.028975323827197072,36,0,432000,2,0,0,1
12937,2887,0.028581730905243845,367.17,1,47,2,2,0.10368451742511677,28,0,432000,52688157,1,0,1
12938,496,0.12817596232927234,3874.38,1,28,45,303,0.08637193551588644,27,0,432000,97192475,1,0,1
12939,14226,0.02346394247575043,4327.5,1,51,11,42,0.035585235469257,85,0,432000,73730709,1,0,1
12940,710,0.1277503221643267,0.0,1,50,0,0,0.10368451742511677,3,1,432000,5949908,0,0,0
12941,0,0.1683912543676158,25.36,0,20,2,7,0.10368451742511677,2,0,432000,24931920,0,0,1
12942,115,0.17799074575209287,22.09,1,34,1,0,0.10368451742511677,51,0,432000,1,1,0,1
12943,407,0.13621900887661348,821.59,1,10,4,11,0.05705510680234989,300,0,432000,86701146,1,0,1
12944,2161,0.11117904793462735,20633.2,1,38,550,2,0.08509646427976131,19,0,432000,10808524,1,0,1
12945,2304,0.016295194392016564,34.0,0,36,1,0,0.03869784853294468,53,0,432000,42345942,1,1,0
12946,1610,0.03771012216968523,1423.59,1,10,13,185,0.10368451742511677,29,0,432000,51589878,1,0,1
12947,447,0.2534411507260785,529.48,1,28,1,0,0.10368451742511677,3,1,432000,265874,0,0,0
12948,15532,0.024652120392163236,3912.5,1,35,99,4,0.03505614757730069,34,0,432000,17041016,1,0,1
12949,1595,0.08632655828547867,31.0,1,37,2,0,0.019064322074307142,34,0,432000,364,1,0,1
12950,422,0.1683912543676158,57.48,1,19,1,0,0.10368451742511677,74,0,432000,26,1,1,0
12951,1037,0.10150573570178761,0.0,1,17,0,0,0.10368451742511677,31,1,432000,1,0,0,0
12952,5267,0.06578179311984864,585.0,1,41,15,0,0.04338318272815873,50,0,432000,16651856,1,0,1
12953,0,0.1683912543676158,45.0,1,43,1,0,0.10368451742511677,21,0,432000,6502842,1,1,0
12954,4969,0.010619310744782276,355.81,1,74,12,0,0.02325566579461836,37,0,432000,96427198,1,0,1
12955,5310,0.48139067978014544,0.0,1,22,0,0,0.3241775711376583,4,1,432000,1,1,0,0
12956,1639,0.03478861174830744,1779.75,1,28,8,23,0.09097706981475097,54,0,432000,29865872,0,0,1
12957,3825,0.020921925741351193,340.31,1,46,13,0,0.10368451742511677,23,0,432000,1,1,0,1
12958,3369,0.1224630490470047,276.19,1,35,4,1,0.05105299943663123,25,0,432000,97837314,1,0,1
12959,15105,0.013059556447749915,135.0,1,46,3,5,0.035869233144345966,10,0,432000,177044433,1,0,1
12960,8710,0.018047888806979464,1670.04,1,18,57,23,0.0709531789435484,9,0,432000,146979811,1,0,1
12961,70,0.37084556617693126,247.6,1,43,4,10,0.01621014448913192,4,0,432000,53103067,1,0,1
12962,3029,0.06908138078374036,1108.65,0,52,2,203,0.10368451742511677,31,0,432000,53828084,1,0,1
12963,2637,0.01602093795890984,106.19,1,41,5,2,0.04923266838731254,3,0,432000,14263324,1,0,1
12964,2262,0.021239433380736878,10425.0,1,60,128,0,0.07801895451328421,52,0,432000,519252,1,1,0
12965,2798,0.14305583281362907,149.97,1,28,2,8,0.10368451742511677,13,0,432000,152830623,1,0,1
12966,38,0.41223353588516265,0.0,1,6,0,0,0.10053406573106269,1,1,432000,208589,1,0,0
12967,4025,0.07610418326092169,5055.81,1,48,67,42,0.10368451742511677,27,0,432000,78893709,1,0,1
12968,3654,0.21225807120342907,13.65,1,53,1,0,0.10368451742511677,24,0,432000,1,0,0,1
12969,2850,0.04118677349349836,1000.0,1,48,30,3,0.10053406573106269,16,0,432000,8379725,1,0,1
12970,1653,0.14295746020773625,72.6,0,31,1,63,0.10368451742511677,47,0,432000,16022386,1,0,1
12971,1097,0.1224630490470047,0.0,1,30,0,0,0.10053406573106269,2,1,432000,1456266,0,0,0
12972,24,0.1683912543676158,12.54,1,11,2,0,0.10368451742511677,40,1,432000,1,1,0,1
12973,1877,0.21258604846227558,66.27,1,22,1,0,0.10368451742511677,3,1,432000,1,0,0,1
12974,1011,0.09217421369493375,16.82,1,29,1,11,0.0150428685047303,36,0,432000,85973098,1,1,0
12975,3539,0.0677433318693726,115.4,1,36,7,1,0.10368451742511677,50,0,432000,18659994,1,0,1
12976,841,0.06316450640928709,111.89,1,10,5,45,0.10368451742511677,27,0,432000,101429440,1,0,1
12977,1866,0.07703549656325288,67.08,1,21,5,7,0.05393563930527911,7,0,432000,50812591,1,1,0
12978,1321,0.43085064450808985,3519.7,1,55,25,0,0.5609475611414484,5,1,432000,3084,0,0,0
12979,3729,0.029012017693727046,1584.55,1,16,10,0,0.10368451742511677,16,0,432000,1,0,1,0
12980,2332,0.15768899550413487,811.08,1,50,24,8,0.09478519354019989,25,0,432000,38055901,1,0,1
12981,6051,0.08270240064580574,3417.36,1,18,78,0,0.10053406573106269,10,0,432000,1026865,1,0,1
12982,1493,0.019507116132030468,124.98,0,93,2,1,0.04903880145249626,26,0,432000,61920900,1,0,1
12983,586,0.06386402207608471,31.35,1,53,4,0,0.10368451742511677,4,0,432000,18633093,1,0,1
12984,1867,0.07042721815115452,1024.0,1,74,62,44,0.10368451742511677,11,0,432000,26634477,1,0,1
12985,1380,0.10001831967549119,1063.96,1,53,23,77,0.017977792797099063,29,0,432000,61083586,1,0,1
12986,6426,0.06954718970888613,22.09,1,70,1,10,0.04704618022529947,19,0,432000,49929222,1,0,1
12987,1687,0.418483433979733,0.0,1,38,0,0,0.8120470360313624,40,1,432000,1,1,0,0
12988,2997,0.09176184484024713,14.64,1,54,1,48,0.04776127613146662,13,0,432000,18790294,1,0,1
12989,750,0.05910084518926385,31.66,1,44,1,1,0.04402924186091594,23,0,432000,23380634,1,0,1
12990,0,0.1683912543676158,692.4,1,9,3,0,0.10368451742511677,3,1,432000,450,1,0,1
12991,1875,0.027809994706914396,2764.16,1,41,41,131,0.10368451742511677,12,0,432000,31924231,1,0,1
12992,56,0.5744165052052227,0.0,1,23,0,0,0.5940664114065437,52,1,432000,97992,1,0,0
12993,310,0.06418989277132686,44.97,1,23,3,0,0.10368451742511677,18,0,432000,15375669,1,1,0
12994,3286,0.10608850154146185,125.98,1,22,7,4,0.03914795039019573,18,0,432000,88803041,1,0,1
12995,956,0.16046257006636586,100.0,0,18,1,0,0.10368451742511677,1,1,432000,5,1,0,1
12996,1079,0.05251491312133558,34.62,1,32,3,24,0.10368451742511677,14,0,432000,153690503,1,0,1
12997,1702,0.10629960927875995,73.26,1,22,3,120,0.09799828655967925,13,0,432000,40605845,1,0,1
12998,425,0.08383019074644198,326.4,1,8,7,0,0.10368451742511677,1,1,432000,1902832,1,0,1
12999,224,0.34598482990420326,13552.38,1,18,20,0,0.10053406573106269,8,1,432000,1,0,0,1
13000,12848,0.012234046134327974,1266.6,1,45,80,0,0.01569367291960001,122,0,432000,58220469,1,0,1
13001,2667,0.020188943971019058,1110.0,1,63,32,4,0.012223913910420327,83,0,432000,18845236,1,1,0
13002,6158,0.013449411223300204,7147.36,0,70,81,2,0.0403194303631691,114,0,432000,42197213,1,1,0
13003,5845,0.01843789902288075,328.44,1,58,10,0,0.013395796663560286,61,0,432000,19448606,1,1,0
13004,2189,0.0203294519095458,427.51,1,36,10,22,0.025160015515177554,117,0,432000,91916707,1,0,1
13005,947,0.08604975729681419,7143.57,1,27,150,2,0.05705510680234989,24,0,432000,22729241,1,0,1
13006,908,0.08201165737362358,22.09,1,20,1,3,0.10368451742511677,113,0,432000,93221832,0,0,1
13007,2194,0.02524027252925116,227.82,1,39,1,0,0.023897078531789084,2,0,432000,4414216,1,0,1
13008,150,0.15497179195258054,595.79,1,42,10,20,0.10368451742511677,341,0,432000,2321295,0,0,1
13009,974,0.08085280831829277,40.95,1,28,2,2,0.07645180074810365,16,0,432000,5962304,1,0,1
13010,4402,0.05390407820056816,154.0,1,38,13,45,0.10368451742511677,27,0,432000,35175091,1,1,0
13011,2964,0.04489185117327773,528.68,1,27,7,10,0.01974240038007037,29,0,432000,80163250,0,0,1
13012,23556,0.016181423117113746,7055.0,1,42,39,0,0.01839905915745509,34,0,432000,2962127,1,1,0
13013,8655,0.024004822762562387,780.0,1,49,21,1,0.07245323987926332,29,0,432000,24887761,1,1,0
13014,161,0.1683912543676158,75.0,1,29,1,1,0.10368451742511677,33,0,432000,29713460,1,1,0
13015,16387,0.014723792367169284,7241.32,1,42,50,0,0.10368451742511677,3,0,432000,14930705,0,0,1
13016,193,0.12817596232927234,387.2,1,25,5,49,0.06121785924265437,16,0,432000,16859392,1,0,1
13017,7493,0.0462951811962149,7063.6,0,19,344,0,0.10368451742511677,45,0,432000,581685,0,0,1
13018,870,0.8217962046030017,847.96,0,39,1,0,0.10053406573106269,0,1,432000,3096452,1,0,1
13019,1363,0.25373652651586825,2741.58,1,11,89,0,0.10368451742511677,90,0,432000,1,1,0,1
13020,2066,0.06714989977681331,34.62,1,42,3,0,0.06936584458915938,9,0,432000,19843993,1,1,0
13021,6161,0.03882995283856436,1053.0,1,29,19,1,0.10368451742511677,24,0,432000,46353637,1,0,1
13022,2855,0.07493035740767752,44.13,1,42,2,5,0.10368451742511677,26,0,432000,41535933,1,1,0
13023,1058,0.06600719970630005,600.0,1,27,28,1,0.10368451742511677,37,0,432000,28928319,1,1,0
13024,1624,0.11338385061374166,36.35,1,45,2,15,0.10368451742511677,4,0,432000,9840545,1,0,1
13025,5608,0.015200376992986882,23.08,0,74,1,3,0.06897458442013207,95,0,432000,12692842,1,0,1
13026,3599,0.06415493138358191,342.4,1,38,6,30,0.10368451742511677,14,0,432000,17983722,1,1,0
13027,278,0.08411519178513004,220.9,0,28,10,0,0.0795882943711512,3,0,432000,23508134,0,1,0
13028,6016,0.09512556199907238,3198.0,1,68,2,9,0.01613239087056666,37,0,432000,39284898,0,0,1
13029,55961,0.026296699768171238,917.61,1,56,2,2,0.08505784166428353,21,0,432000,83123939,0,0,1
13030,7255,0.07118046544818647,5409.11,0,28,24,2,0.07846053025331302,88,0,432000,25023921,1,1,0
13031,2119,0.04425142751996188,13049.24,0,36,73,7,0.10368451742511677,210,0,432000,48734966,1,1,0
13032,675,0.08382659908579408,1568.98,0,72,18,0,0.10053406573106269,40,0,432000,9758181,1,0,1
13033,1591,0.028992674362974362,4300.0,1,15,79,5,0.0863428158584339,72,0,432000,42838483,1,1,0
13034,19440,0.04343038605700752,972.19,0,18,6,0,0.04668790233466737,21,0,432000,17270145,1,0,1
13035,7097,0.018622913165867495,350.0,1,80,16,27,0.02329435151823249,51,0,432000,13909588,1,0,1
13036,4202,0.019070531585006385,1122.0,0,66,56,0,0.07682604040622709,42,0,432000,0,1,1,0
13037,1368,0.11686268762990064,2280.0,1,23,36,2,0.08120631032365974,100,0,432000,66374052,0,1,0
13038,716,0.1224630490470047,45961.77,1,36,578,0,0.09166220105250551,130,0,435600,30693,1,0,1
13039,662,0.12492860446733743,170.45,1,21,7,0,0.03903125618864929,17,0,432000,10214933,1,0,1
13040,7662,0.20387719776315416,1679.39,1,34,2,1,0.10053406573106269,116,1,432000,9799670,1,0,1
13041,2492,0.02943055139042799,155.74,1,11,1,0,0.10368451742511677,81,0,432000,45181008,1,1,0
13042,1949,0.04464627992655364,937.35,1,28,8,0,0.10368451742511677,24,0,432000,24121657,1,0,1
13043,718,0.09011838477684926,866.85,1,59,25,8,0.07417394275801308,108,0,432000,7070819,1,0,1
13044,5109,0.0655727609821719,1453.62,1,38,10,5,0.08453004853341987,35,0,432000,19770913,1,0,1
13045,97,0.12093749560384148,530.84,1,29,32,0,0.049371085577862406,51,0,432000,88994680,1,0,1
13046,956,0.06450526100115192,341.0,1,22,14,0,0.08833187678841815,60,0,432000,1040811,1,1,0
13047,1492,0.1683912543676158,519.01,1,11,21,56,0.06871614421230843,7,0,432000,14560720,1,1,0
13048,5090,0.02680997431274162,1855.0,1,154,13,67,0.06835466560994048,182,0,432000,34476700,1,0,1
13049,1069,0.0521164371433004,133.41,1,47,4,18,0.10368451742511677,57,0,432000,9226677,0,0,1
13050,1069,0.0521164371433004,28.37,1,47,1,23,0.10368451742511677,63,0,432000,9226929,0,0,1
13051,1069,0.0521164371433004,129.06,1,48,5,31,0.10368451742511677,78,0,432000,9227679,0,0,1
13052,1069,0.0521164371433004,226.08,1,48,7,41,0.10368451742511677,90,0,432000,9228099,0,0,1
13053,1069,0.0521164371433004,105.6,1,48,4,47,0.10368451742511677,97,0,432000,9228205,0,0,1
13054,1069,0.0521164371433004,59.11,1,47,2,49,0.10368451742511677,99,0,432000,9228253,0,0,1
13055,1069,0.0521164371433004,324.29,1,48,10,62,0.10368451742511677,115,0,432000,9228575,0,0,1
13056,1069,0.0521164371433004,1017.03,1,48,24,65,0.10368451742511677,125,0,432000,9228829,0,0,1
13057,1069,0.0521164371433004,573.71,1,46,18,71,0.10368451742511677,132,0,432000,9229077,0,0,1
13058,1069,0.0521164371433004,805.87,1,46,26,74,0.10368451742511677,134,0,432000,9230080,0,0,1
13059,1282,0.045654124817754875,246.0,1,26,9,4,0.10368451742511677,156,0,432000,589845,1,0,1
13060,4569,0.07583811518314884,3624.24,1,16,130,73,0.10053406573106269,218,0,432000,89168890,0,1,0
13061,6230,0.022581582799094068,1391.87,1,16,17,80,0.10368451742511677,255,0,432000,89169567,0,1,0
13062,2859,0.0230419522271959,729.64,1,54,17,2,0.030568475717503138,104,0,432000,31454693,1,0,1
13063,3136,0.10232359446546892,715.6,1,47,3,2,0.015690812626075214,36,0,432000,6160,1,0,1
13064,4414,0.013618322060832548,1281.92,1,70,11,64,0.0791677552268432,259,0,432000,12112864,1,1,0
13065,18296,0.022712646658894005,139.0,0,23,1,162,0.018990988051939876,144,0,432000,21911492,1,0,1
13066,2523,0.01779836958789166,3295.51,1,67,142,21,0.10053406573106269,114,0,432000,46026213,1,0,1
13067,2122,0.06248611665733761,1738.79,0,40,54,11,0.10368451742511677,39,0,432000,61148383,0,0,1
13068,3583,0.017980009517278635,156.22,0,81,2,1,0.07744226046288304,37,0,432000,17141343,0,0,1
13069,2637,0.09040919304870566,288.5,1,39,22,0,0.030828770404130578,25,0,432000,3780,1,0,1
13070,4347,0.01564155521595447,487.78,1,44,21,3,0.06690608809054892,13,0,432000,45450419,1,1,0
13071,2025,0.03647902321922067,18.86,1,53,1,6,0.03120551274974435,13,0,432000,16685466,0,1,0
