,acct_type,num_payouts,sale_duration2,fraud_target,is_country_same,ACH
3913,premium,9,79,0,1,1
3914,premium,3,39,0,1,1
3915,premium,23,21,0,1,1
3916,premium,11,33,0,1,1
3917,premium,0,58,0,0,1
3918,premium,0,51,0,0,1
3919,premium,0,58,0,0,1
3920,premium,1,7,0,1,1
3921,premium,0,3,0,1,1
3922,premium,0,18,0,1,1
3923,premium,121,29,0,1,1
3924,premium,0,57,0,0,0
3925,premium,33,20,0,1,0
3926,premium,0,1,0,0,1
3927,premium,44,100,0,1,1
3928,premium,7,27,0,1,1
3929,premium,5,90,0,1,1
3930,premium,0,13,0,1,1
3931,premium,2,18,0,0,1
3932,premium,4,11,0,1,1
3933,premium,0,40,0,1,1
3934,fraudster_event,0,13,1,0,0
3935,premium,6,27,0,1,0
3936,premium,51,31,0,1,1
3937,premium,0,72,0,1,1
3938,fraudster_event,0,3,1,1,0
3939,premium,16,63,0,0,1
3940,premium,0,21,0,1,0
3941,premium,0,7,0,1,1
3942,premium,25,59,0,1,1
3943,premium,6,25,0,1,1
3944,premium,0,89,0,1,1
3945,premium,0,11,0,1,0
3946,fraudster_event,0,4,1,0,1
3947,premium,8,27,0,1,0
3948,premium,0,29,0,1,1
3949,premium,1,26,0,1,1
3950,premium,3,28,0,1,1
3951,premium,45,39,0,1,1
3952,premium,0,69,0,1,1
3953,fraudster_event,0,8,1,1,0
3954,premium,67,9,0,0,1
3955,premium,1,77,0,1,1
3956,premium,0,25,0,1,1
3957,premium,2,75,0,1,0
3958,premium,0,39,0,0,1
3959,premium,0,2,0,1,0
3960,premium,11,40,0,1,1
3961,premium,59,52,0,1,1
3962,premium,298,13,0,1,1
3963,premium,0,68,0,1,1
3964,premium,10,46,0,1,1
3965,premium,2,60,0,1,1
3966,premium,2,95,0,1,1
3967,premium,0,36,0,1,1
3968,premium,107,34,0,1,0
3969,spammer_limited,0,35,0,1,1
3970,premium,0,19,0,1,1
3971,premium,4,50,0,1,1
3972,premium,3,27,0,1,1
3973,fraudster_event,0,40,1,1,0
3974,premium,0,27,0,1,1
3975,premium,0,11,0,0,1
3976,premium,1,23,0,1,1
3977,premium,0,24,0,1,1
3978,premium,0,51,0,1,1
3979,premium,11,7,0,1,1
3980,premium,14,47,0,1,1
3981,fraudster_event,0,0,1,1,0
3982,premium,0,39,0,1,0
3983,premium,10,10,0,1,1
3984,premium,17,37,0,1,1
3985,premium,3,25,0,1,1
3986,fraudster_event,0,0,1,0,0
3987,spammer_limited,0,6,0,1,1
3988,premium,29,12,0,1,1
3989,premium,0,15,0,1,1
3990,premium,0,25,0,1,1
3991,fraudster_event,0,0,1,1,1
3992,fraudster_event,0,40,1,1,0
3993,premium,42,12,0,1,1
3994,premium,0,21,0,0,1
3995,premium,8,49,0,1,1
3996,fraudster_event,0,1,1,1,1
3997,premium,171,6,0,1,1
3998,premium,72,18,0,1,1
3999,fraudster_event,0,61,1,0,1
4000,fraudster,0,22,1,1,0
4001,fraudster,0,22,1,1,0
4002,premium,7,43,0,1,0
4003,premium,1,130,0,1,0
4004,premium,47,358,0,0,1
4005,premium,0,54,0,0,1
4006,premium,0,46,0,1,0
4007,premium,5,36,0,1,0
4008,premium,0,18,0,1,1
4009,premium,0,17,0,1,0
4010,premium,4,46,0,1,1
4011,premium,0,46,0,1,1
4012,premium,0,28,0,1,0
4013,premium,14,15,0,1,0
4014,premium,7,252,0,0,1
4015,premium,1,20,0,1,1
4016,spammer_warn,3,49,0,0,1
4017,premium,1,27,0,1,1
4018,premium,0,3,0,1,0
4019,premium,44,6,0,1,0
4020,premium,6,1,0,0,1
4021,premium,0,15,0,1,1
4022,premium,589,26,0,1,0
4023,premium,678,37,0,1,0
4024,premium,519,11,0,1,0
4025,premium,590,27,0,1,0
4026,premium,41,49,0,0,0
4027,premium,77,55,0,1,1
4028,premium,0,94,0,1,1
4029,premium,0,60,0,1,1
4030,premium,35,155,0,1,1
4031,premium,0,44,0,1,1
4032,premium,16,0,0,1,1
4033,spammer_limited,1,8,0,1,1
4034,premium,2,28,0,0,1
4035,premium,3,12,0,1,1
4036,premium,4,35,0,0,1
4037,spammer_limited,2,191,0,1,1
4038,premium,0,29,0,1,1
4039,fraudster,0,17,1,1,0
4040,premium,5,27,0,1,1
4041,premium,0,35,0,1,0
4042,premium,113,38,0,1,0
4043,fraudster,0,0,1,1,1
4044,premium,6,75,0,1,1
4045,premium,20,192,0,1,0
4046,premium,28,44,0,1,1
4047,premium,8,34,0,1,1
4048,premium,2,50,0,1,1
4049,premium,9,0,0,0,0
4050,premium,3,20,0,1,1
4051,premium,7,32,0,1,1
4052,fraudster,1,2,1,1,1
4053,premium,0,50,0,1,1
4054,premium,0,31,0,1,1
4055,premium,19,152,0,1,0
4056,premium,24,77,0,1,1
4057,premium,0,43,0,1,1
4058,premium,15,53,0,0,0
4059,premium,0,30,0,1,1
4060,premium,4,18,0,1,1
4061,premium,48,13,0,1,1
4062,premium,8,19,0,1,0
4063,premium,10,81,0,1,1
4064,premium,0,62,0,1,1
4065,premium,1,44,0,0,1
4066,fraudster,0,5,1,1,1
4067,premium,0,215,0,1,0
4068,premium,13,33,0,1,1
4069,premium,4,98,0,1,0
4070,premium,0,43,0,0,1
4071,premium,855,37,0,1,1
4072,premium,0,62,0,1,1
4073,premium,0,165,0,1,1
4074,premium,83,221,0,1,1
4075,premium,92,249,0,1,1
4076,premium,68,158,0,1,1
4077,premium,0,48,0,1,0
4078,premium,0,22,0,1,1
4079,premium,1,35,0,1,0
4080,premium,15,54,0,1,0
4081,spammer_limited,12,9,0,1,0
4082,tos_warn,11,45,0,0,1
4083,premium,0,24,0,1,0
4084,premium,12,22,0,1,0
4085,premium,0,34,0,1,0
4086,premium,1,30,0,1,1
4087,premium,0,18,0,0,1
4088,premium,0,29,0,1,1
4089,premium,0,42,0,1,1
4090,premium,5,0,0,1,1
4091,fraudster,0,24,1,1,1
4092,premium,0,7,0,1,1
4093,premium,19,97,0,1,1
4094,premium,164,4,0,1,1
4095,premium,0,1,0,1,1
4096,premium,3,5,0,1,1
4097,premium,9,40,0,1,1
4098,premium,0,102,0,1,0
4099,premium,9,0,0,0,0
4100,premium,0,36,0,1,1
4101,fraudster_event,0,1,1,0,0
4102,premium,17,92,0,1,1
4103,premium,1,40,0,1,1
4104,fraudster,1,20,1,0,1
4105,fraudster,6,1,1,0,1
4106,premium,0,8,0,1,1
4107,premium,3,56,0,1,1
4108,premium,0,44,0,1,0
4109,premium,6,41,0,1,1
4110,premium,2,18,0,1,1
4111,premium,0,39,0,1,1
4112,premium,54,15,0,0,1
4113,fraudster,1,0,1,0,1
4114,premium,0,65,0,1,1
4115,premium,9,32,0,1,1
4116,premium,0,148,0,1,1
4117,fraudster,0,1,1,0,1
4118,premium,1,77,0,1,1
4119,premium,2,33,0,1,0
4120,premium,1,24,0,1,1
4121,premium,1,22,0,1,1
4122,spammer_noinvite,33,11,0,0,0
4123,premium,0,43,0,1,0
4124,premium,3,28,0,1,1
4125,premium,21,154,0,1,0
4126,spammer_warn,2,79,0,1,1
4127,premium,4,21,0,1,1
4128,premium,11,10,0,1,1
4129,premium,20,65,0,1,0
4130,premium,0,11,0,1,0
4131,premium,1,28,0,1,0
4132,premium,3,18,0,1,0
4133,premium,4,58,0,0,1
4134,fraudster,0,2,1,0,1
4135,premium,10,60,0,1,0
4136,premium,226,41,0,1,1
4137,premium,9,51,0,1,1
4138,premium,0,53,0,1,1
4139,premium,0,45,0,1,0
4140,fraudster_event,0,32,1,1,1
4141,premium,0,16,0,1,1
4142,premium,608,78,0,1,1
4143,premium,11,42,0,1,1
4144,premium,2,49,0,1,0
4145,premium,40,89,0,1,1
4146,premium,117,225,0,1,0
4147,premium,2,8,0,1,1
4148,premium,45,14,0,1,1
4149,premium,1,52,0,1,1
4150,premium,21,20,0,1,1
4151,fraudster_event,0,166,1,1,0
4152,premium,64,47,0,1,1
4153,premium,1,80,0,0,1
4154,premium,220,74,0,0,1
4155,fraudster,0,0,1,1,1
4156,premium,11,7,0,1,1
4157,fraudster,0,7,1,1,1
4158,premium,116,21,0,1,1
4159,premium,25,36,0,1,1
4160,fraudster_event,0,3,1,0,0
4161,premium,2,36,0,0,1
4162,premium,1,26,0,1,1
4163,premium,1,20,0,1,0
4164,premium,2,28,0,1,1
4165,premium,0,58,0,1,1
4166,premium,217,4,0,1,0
4167,premium,0,21,0,1,1
4168,premium,0,169,0,1,1
4169,spammer_warn,15,45,0,1,1
4170,premium,0,12,0,1,0
4171,premium,2,54,0,1,0
4172,premium,0,35,0,1,0
4173,premium,505,35,0,1,1
4174,premium,1,37,0,1,1
4175,premium,2,29,0,1,1
4176,premium,0,107,0,1,0
4177,premium,197,2,0,0,1
4178,premium,52,104,0,0,1
4179,premium,15,7,0,1,1
4180,premium,4,8,0,1,1
4181,premium,39,6,0,1,0
4182,premium,16,3,0,1,1
4183,premium,0,0,0,0,1
4184,premium,0,32,0,1,0
4185,premium,5,137,0,0,1
4186,premium,1,55,0,1,1
4187,premium,9,2,0,1,1
4188,premium,0,333,0,1,1
4189,premium,5,128,0,1,1
4190,premium,2,4,0,1,1
4191,premium,2,23,0,1,1
4192,premium,16,709,0,0,1
4193,premium,153,196,0,1,0
4194,premium,50,54,0,1,0
4195,premium,0,56,0,1,0
4196,premium,13,93,0,1,1
4197,premium,4,102,0,1,1
4198,fraudster_event,1,0,1,0,1
4199,fraudster_event,1,9,1,1,1
4200,premium,1326,79,0,1,1
4201,premium,0,31,0,1,0
4202,fraudster_event,0,17,1,0,0
4203,premium,8,11,0,1,1
4204,premium,0,60,0,0,0
4205,premium,41,51,0,1,1
4206,premium,4,94,0,1,0
4207,premium,8,75,0,1,0
4208,premium,336,58,0,0,0
4209,premium,0,54,0,1,1
4210,premium,354,32,0,1,1
4211,spammer_limited,24,22,0,1,1
4212,premium,3,46,0,1,1
4213,premium,1,33,0,1,0
4214,premium,18,36,0,0,1
4215,premium,0,92,0,1,1
4216,premium,0,45,0,1,1
4217,premium,150,26,0,1,1
4218,premium,150,162,0,1,1
4219,fraudster_event,0,2,1,0,1
4220,premium,17,64,0,1,0
4221,premium,0,30,0,1,1
4222,premium,12,12,0,1,1
4223,premium,248,35,0,1,1
4224,premium,100,19,0,1,0
4225,premium,3,30,0,1,0
4226,premium,21,128,0,1,0
4227,premium,1,26,0,1,1
4228,premium,1,12,0,1,1
4229,premium,0,11,0,1,1
4230,premium,0,32,0,1,1
4231,fraudster_event,0,5,1,0,1
4232,premium,9,209,0,1,1
4233,premium,13,15,0,0,1
4234,premium,0,19,0,1,1
4235,premium,1394,166,0,1,0
4236,premium,0,28,0,1,1
4237,premium,1,43,0,1,1
4238,premium,1,43,0,1,1
4239,premium,3,98,0,1,1
4240,premium,56,43,0,1,0
4241,premium,1,1,0,1,0
4242,premium,14,28,0,1,1
4243,premium,1,52,0,1,0
4244,fraudster_event,0,4,1,0,0
4245,premium,410,226,0,1,1
4246,premium,1,35,0,1,0
4247,premium,3,244,0,1,1
4248,premium,0,32,0,0,1
4249,premium,4,8,0,1,1
4250,fraudster_event,0,40,1,0,0
4251,fraudster_event,0,3,1,1,1
4252,premium,236,40,0,1,1
4253,premium,7,114,0,1,1
4254,premium,8,6,0,1,0
4255,fraudster_event,0,15,1,0,0
4256,premium,2,16,0,1,1
4257,premium,0,9,0,0,1
4258,premium,1,22,0,1,1
4259,premium,30,31,0,1,1
4260,premium,12,52,0,1,0
4261,premium,2,17,0,0,1
4262,premium,59,22,0,1,0
4263,premium,9,59,0,1,1
4264,premium,228,1,0,1,0
4265,premium,63,68,0,1,1
4266,fraudster_event,0,4,1,1,1
4267,premium,14,6,0,1,1
4268,premium,0,28,0,1,1
4269,premium,1,108,0,1,0
4270,premium,6,88,0,1,1
4271,premium,0,9,0,1,1
4272,fraudster_event,0,1,1,0,0
4273,premium,0,50,0,1,1
4274,fraudster_event,0,1,1,1,0
4275,premium,1,34,0,1,1
4276,premium,0,25,0,1,1
4277,premium,1,217,0,1,0
4278,spammer_warn,71,17,0,1,1
4279,premium,0,133,0,1,1
4280,premium,1,86,0,1,0
4281,premium,30,29,0,1,0
4282,premium,0,111,0,1,1
4283,tos_lock,0,6,0,0,0
4284,premium,257,79,0,1,1
4285,tos_lock,0,5,0,0,0
4286,tos_lock,0,5,0,0,0
4287,premium,2,50,0,1,1
4288,premium,245,44,0,1,1
4289,premium,3,111,0,1,0
4290,premium,27,166,0,1,1
4291,premium,62,31,0,1,0
4292,premium,130,26,0,1,1
4293,premium,21,124,0,1,1
4294,premium,2,156,0,1,1
4295,premium,12,133,0,1,1
4296,premium,0,189,0,1,1
4297,premium,265,19,0,1,1
4298,premium,2,110,0,1,1
4299,premium,6,123,0,1,1
4300,premium,5,27,0,1,1
4301,premium,0,44,0,0,1
4302,premium,0,93,0,1,0
4303,premium,11,142,0,1,0
4304,premium,30,24,0,1,1
4305,premium,45,26,0,1,1
4306,premium,2,7,0,1,1
4307,premium,5,26,0,1,0
4308,premium,0,72,0,1,0
4309,premium,2,49,0,1,1
4310,premium,20,2,0,0,0
4311,premium,6,11,0,1,1
4312,premium,0,58,0,1,0
4313,premium,1,72,0,1,1
4314,premium,0,17,0,1,0
4315,premium,8,5,0,1,0
4316,spammer_warn,15,30,0,1,1
4317,premium,1,48,0,1,1
4318,premium,2,12,0,1,1
4319,premium,8,81,0,1,1
4320,premium,4,57,0,1,1
4321,premium,0,30,0,1,1
4322,premium,11,88,0,1,1
4323,premium,0,11,0,0,1
4324,premium,0,19,0,1,1
4325,premium,0,39,0,1,1
4326,premium,258,31,0,1,1
4327,premium,43,91,0,1,1
4328,fraudster_event,0,1,1,1,1
4329,locked,0,4,0,1,1
4330,premium,15,13,0,0,0
4331,spammer_warn,1,42,0,1,1
4332,premium,56,71,0,1,0
4333,premium,0,72,0,1,0
4334,premium,0,64,0,1,1
4335,premium,61,18,0,0,0
4336,premium,2,58,0,1,1
4337,premium,2,297,0,1,0
4338,premium,0,150,0,0,1
4339,premium,4,112,0,1,1
4340,premium,7,28,0,1,1
4341,spammer_warn,2,40,0,0,1
4342,premium,1,161,0,1,1
4343,premium,1,124,0,1,1
4344,premium,10,82,0,1,1
4345,fraudster_event,0,2,1,0,1
4346,premium,19,12,0,1,1
4347,premium,6,26,0,0,1
4348,premium,14,30,0,1,1
4349,premium,1,16,0,0,0
4350,premium,0,55,0,1,1
4351,fraudster_event,0,4,1,1,1
4352,premium,0,20,0,1,1
4353,premium,111,143,0,0,1
4354,premium,1,129,0,1,1
4355,premium,0,4,0,0,1
4356,premium,10,134,0,1,1
4357,premium,1126,12,0,1,1
4358,premium,0,51,0,1,1
4359,premium,0,34,0,1,1
4360,premium,0,54,0,1,0
4361,premium,9,17,0,0,1
4362,premium,70,145,0,0,1
4363,premium,0,60,0,1,1
4364,premium,1,24,0,1,1
4365,premium,0,3,0,1,1
4366,premium,1,43,0,1,1
4367,premium,1,28,0,0,1
4368,premium,0,95,0,1,1
4369,premium,67,47,0,1,1
4370,premium,3,34,0,0,1
4371,premium,121,10,0,1,1
4372,premium,0,1,0,0,1
4373,premium,101,63,0,1,0
4374,premium,0,9,0,1,1
4375,premium,1,0,0,0,0
4376,premium,6,89,0,1,0
4377,premium,0,19,0,1,0
4378,premium,0,38,0,1,1
4379,premium,263,46,0,0,1
4380,premium,0,51,0,1,1
4381,premium,0,3,0,0,0
4382,premium,2,48,0,1,0
4383,premium,0,3,0,0,0
4384,premium,67,94,0,1,1
4385,premium,80,102,0,1,1
4386,premium,6,14,0,1,0
4387,premium,0,36,0,1,1
4388,premium,48,144,0,1,1
4389,premium,29,25,0,1,1
4390,premium,529,114,0,1,1
4391,premium,9,59,0,1,0
4392,premium,0,51,0,1,1
4393,premium,0,12,0,0,0
4394,spammer_noinvite,58,144,0,1,0
4395,premium,0,56,0,1,1
4396,premium,0,26,0,0,1
4397,premium,0,30,0,1,1
4398,premium,0,39,0,1,1
4399,premium,122,71,0,1,1
4400,premium,32,164,0,0,1
4401,premium,34,20,0,0,1
4402,premium,4,16,0,1,1
4403,premium,4,108,0,1,0
4404,premium,2,25,0,1,0
4405,premium,1,29,0,0,1
4406,premium,9,58,0,1,1
4407,premium,0,30,0,1,1
4408,premium,1,31,0,0,1
4409,premium,2,117,0,1,1
4410,premium,0,25,0,1,1
4411,premium,0,63,0,1,1
4412,premium,0,5,0,1,1
4413,premium,0,22,0,1,1
4414,premium,0,38,0,1,1
4415,premium,1,9,0,1,1
4416,fraudster,0,3,1,1,0
4417,premium,10,120,0,1,1
4418,premium,0,110,0,1,1
4419,premium,2,7,0,0,1
4420,premium,28,30,0,1,1
4421,premium,0,14,0,1,1
4422,premium,127,15,0,1,1
4423,premium,16,6,0,1,1
4424,fraudster_event,0,2,1,0,1
4425,fraudster_event,0,2,1,0,1
4426,premium,118,12,0,1,1
4427,premium,0,17,0,1,1
4428,premium,0,30,0,1,1
4429,premium,0,77,0,1,1
4430,premium,828,87,0,1,1
4431,premium,1,25,0,0,1
4432,premium,9,100,0,1,1
4433,premium,1,1,0,0,1
4434,premium,0,45,0,1,1
4435,premium,0,23,0,1,1
4436,premium,3,43,0,1,1
4437,premium,52,19,0,1,0
4438,premium,1,37,0,1,1
4439,fraudster_event,0,34,1,1,0
4440,premium,0,81,0,1,0
4441,premium,0,6,0,1,1
4442,premium,0,66,0,1,0
4443,premium,52,19,0,1,1
4444,premium,1,52,0,1,1
4445,premium,1,74,0,1,1
4446,premium,1,29,0,1,0
4447,premium,0,22,0,1,1
4448,premium,224,78,0,1,1
4449,premium,114,39,0,1,0
4450,premium,169,31,0,0,1
4451,fraudster_event,0,40,1,1,1
4452,premium,1,29,0,1,1
4453,tos_warn,193,4,0,1,1
4454,premium,0,59,0,1,0
4455,premium,0,43,0,1,1
4456,premium,0,46,0,1,1
4457,premium,6,48,0,1,1
4458,premium,12,24,0,1,1
4459,premium,0,65,0,0,1
4460,premium,1,59,0,1,1
4461,premium,5,33,0,1,1
4462,premium,1,2,0,0,0
4463,fraudster_event,0,10,1,0,1
4464,premium,0,28,0,1,1
4465,premium,1,19,0,1,1
4466,premium,34,66,0,1,1
4467,premium,0,29,0,1,0
4468,premium,7,0,0,0,1
4469,premium,55,135,0,1,1
4470,premium,2,39,0,0,1
4471,premium,0,48,0,1,1
4472,premium,0,10,0,1,1
4473,premium,0,17,0,1,0
4474,premium,4,11,0,1,1
4475,premium,0,37,0,1,1
4476,premium,5,38,0,0,1
4477,premium,187,48,0,1,1
4478,fraudster_event,0,1,1,1,0
4479,premium,25,22,0,0,1
4480,fraudster_event,0,40,1,0,0
4481,premium,0,18,0,1,1
4482,fraudster_event,0,26,1,0,0
4483,premium,109,29,0,0,0
4484,fraudster_event,0,40,1,0,0
4485,premium,0,22,0,1,0
4486,premium,10,31,0,1,1
4487,premium,5,30,0,1,1
4488,fraudster_event,0,0,1,1,1
4489,premium,17,19,0,1,1
4490,premium,15,13,0,1,1
4491,premium,102,40,0,0,1
4492,premium,101,18,0,1,1
4493,premium,3,13,0,1,1
4494,premium,0,15,0,0,1
4495,fraudster_event,0,1,1,0,0
4496,fraudster_event,0,3,1,1,1
4497,fraudster_event,0,40,1,0,0
4498,fraudster_event,0,40,1,0,0
4499,fraudster_event,0,7,1,0,0
4500,fraudster_event,0,980,1,1,0
4501,premium,1,134,0,1,1
4502,premium,3,81,0,1,0
4503,spammer_limited,0,73,0,1,1
4504,premium,446,52,0,1,1
4505,premium,2,30,0,1,1
4506,locked,17,103,0,1,1
4507,locked,24,133,0,1,1
4508,premium,1,0,0,0,0
4509,premium,0,75,0,1,1
4510,fraudster,4,41,1,1,1
4511,premium,0,45,0,1,0
4512,premium,0,72,0,1,0
4513,premium,0,22,0,1,1
4514,premium,5,11,0,1,0
4515,premium,2,110,0,1,1
4516,premium,3,45,0,0,0
4517,premium,1,18,0,1,1
4518,premium,0,21,0,1,1
4519,premium,0,63,0,1,1
4520,premium,0,10,0,1,1
4521,premium,5,17,0,1,0
4522,premium,0,57,0,1,0
4523,premium,0,15,0,1,0
4524,premium,13,27,0,1,1
4525,premium,603,56,0,1,1
4526,premium,2,47,0,1,0
4527,premium,6,37,0,1,1
4528,premium,43,112,0,1,0
4529,premium,3,28,0,1,1
4530,premium,0,59,0,1,0
4531,premium,52,73,0,1,1
4532,fraudster,0,0,1,1,1
4533,premium,10,24,0,1,1
4534,premium,1,31,0,1,0
4535,premium,30,37,0,1,1
4536,premium,0,84,0,1,0
4537,premium,3,25,0,1,1
4538,premium,2,67,0,1,0
4539,fraudster,0,4,1,1,1
4540,premium,13,89,0,1,0
4541,premium,23,66,0,1,1
4542,premium,1,30,0,1,0
4543,fraudster,0,4,1,1,1
4544,premium,0,182,0,1,1
4545,premium,12,188,0,1,1
4546,premium,14,78,0,1,1
4547,premium,4,113,0,1,1
4548,premium,15,45,0,1,0
4549,premium,0,31,0,1,0
4550,premium,0,23,0,1,0
4551,premium,0,16,0,1,0
4552,fraudster,0,0,1,1,1
4553,premium,31,119,0,1,1
4554,premium,1,210,0,0,1
4555,premium,32,133,0,1,1
4556,premium,7,200,0,1,1
4557,premium,16,37,0,1,1
4558,premium,0,14,0,1,1
4559,premium,0,66,0,1,0
4560,premium,1,28,0,0,1
4561,premium,0,54,0,0,0
4562,premium,2,586,0,0,1
4563,premium,0,30,0,1,1
4564,premium,0,7,0,1,1
4565,premium,6,31,0,1,1
4566,premium,0,23,0,1,1
4567,fraudster,0,59,1,1,1
4568,premium,5,31,0,1,1
4569,premium,3,49,0,0,1
4570,premium,2,34,0,1,1
4571,premium,57,36,0,1,1
4572,premium,50,34,0,1,1
4573,premium,0,107,0,1,0
4574,premium,13,80,0,1,1
4575,premium,1,15,0,1,0
4576,premium,8,20,0,1,1
4577,premium,2,31,0,0,0
4578,premium,0,35,0,1,1
4579,premium,0,26,0,1,0
4580,premium,8,30,0,1,1
4581,premium,0,137,0,1,1
4582,premium,2,32,0,1,0
4583,premium,1,19,0,1,0
4584,premium,0,0,0,0,1
4585,premium,2,39,0,1,0
4586,premium,3,12,0,1,1
4587,premium,2,35,0,1,1
4588,fraudster,0,26,1,1,0
4589,premium,4,74,0,1,0
4590,premium,4,19,0,1,1
4591,premium,11,27,0,0,0
4592,premium,1,25,0,1,1
4593,premium,0,43,0,1,1
4594,fraudster_event,0,2,1,0,1
4595,premium,0,7,0,1,0
4596,premium,0,27,0,1,1
4597,premium,26,0,0,1,0
4598,premium,3,14,0,1,0
4599,premium,0,84,0,1,0
4600,premium,13,33,0,1,0
4601,premium,0,55,0,1,0
4602,premium,862,363,0,1,0
4603,premium,862,363,0,1,0
4604,premium,862,363,0,1,0
4605,premium,1,17,0,1,1
4606,premium,0,16,0,0,1
4607,premium,0,15,0,1,1
4608,premium,0,362,0,1,1
4609,premium,11,33,0,1,1
4610,premium,0,95,0,0,0
4611,premium,0,5,0,1,0
4612,fraudster_event,0,11,1,1,0
4613,premium,10,37,0,1,1
4614,premium,7,20,0,1,0
4615,premium,59,26,0,1,0
4616,fraudster,1,1,1,0,1
4617,fraudster,7,1,1,0,1
4618,premium,6,71,0,1,1
4619,premium,210,143,0,1,1
4620,premium,0,8,0,1,0
4621,premium,8,42,0,1,0
4622,premium,6,75,0,1,1
4623,premium,6,0,0,0,1
4624,premium,2,53,0,1,0
4625,premium,59,38,0,1,0
4626,premium,36,17,0,1,1
4627,premium,1,46,0,1,0
4628,premium,9,13,0,1,0
4629,premium,5,20,0,0,0
4630,premium,0,9,0,0,1
4631,spammer_noinvite,10,0,0,1,1
4632,premium,0,15,0,1,1
4633,fraudster,5,0,1,0,1
4634,premium,239,69,0,1,1
4635,premium,4,79,0,1,0
4636,fraudster,0,1,1,0,0
4637,premium,9,37,0,1,1
4638,premium,19,43,0,0,1
4639,premium,23,41,0,1,1
4640,premium,4,38,0,1,1
4641,premium,7,108,0,1,1
4642,premium,2,46,0,1,1
4643,premium,0,61,0,1,1
4644,spammer_limited,13,169,0,1,1
4645,spammer_warn,8,144,0,1,1
4646,premium,1,27,0,1,1
4647,premium,59,46,0,1,1
4648,premium,0,31,0,1,0
4649,premium,9,43,0,1,1
4650,premium,9,43,0,1,1
4651,premium,0,10,0,1,0
4652,fraudster,0,1,1,1,1
4653,premium,13,25,0,1,1
4654,fraudster,0,1,1,1,1
4655,spammer_limited,14,9,0,1,1
4656,premium,20,44,0,0,1
4657,premium,221,79,0,1,1
4658,spammer_limited,0,22,0,1,1
4659,premium,2,60,0,1,1
4660,premium,0,40,0,1,1
4661,premium,4,81,0,1,1
4662,premium,503,55,0,1,1
4663,premium,5,64,0,1,1
4664,premium,3,388,0,1,1
4665,premium,0,40,0,0,1
4666,premium,0,11,0,1,1
4667,premium,2,34,0,1,0
4668,premium,76,32,0,1,1
4669,premium,0,19,0,1,0
4670,premium,0,122,0,0,0
4671,premium,8,17,0,1,1
4672,premium,47,85,0,1,1
4673,premium,9,436,0,1,0
4674,premium,10,52,0,1,0
4675,premium,14,13,0,1,0
4676,premium,5,112,0,1,0
4677,premium,0,61,0,0,1
4678,premium,0,122,0,1,0
4679,premium,0,8,0,1,0
4680,premium,2,36,0,1,1
4681,premium,6,25,0,1,0
4682,premium,1,26,0,1,1
4683,premium,1,57,0,1,1
4684,premium,3,0,0,0,1
4685,premium,1,97,0,1,1
4686,premium,0,26,0,1,1
4687,premium,0,337,0,0,1
4688,premium,31,16,0,1,1
4689,fraudster,0,26,1,1,0
4690,premium,55,140,0,1,1
4691,premium,3,58,0,1,1
4692,premium,1,82,0,1,1
4693,premium,13,21,0,1,1
4694,premium,0,59,0,1,1
4695,fraudster,0,3,1,0,1
4696,premium,11,38,0,0,1
4697,premium,0,60,0,0,1
4698,premium,2,1,0,0,1
4699,premium,2,45,0,1,1
4700,premium,8,117,0,1,1
4701,premium,1,271,0,1,1
4702,premium,12,115,0,1,1
4703,premium,0,43,0,1,1
4704,tos_lock,0,21,0,1,0
4705,premium,8,182,0,1,1
4706,premium,0,49,0,1,1
4707,premium,0,84,0,1,0
4708,premium,0,57,0,1,0
4709,premium,0,22,0,1,1
4710,premium,2,30,0,1,1
4711,premium,154,1,0,1,0
4712,premium,2,83,0,1,1
4713,premium,0,12,0,1,1
4714,premium,2,22,0,1,1
4715,premium,22,72,0,1,0
4716,premium,0,70,0,1,1
4717,premium,0,30,0,1,1
4718,premium,1,22,0,1,1
4719,premium,0,319,0,1,1
4720,premium,11,22,0,1,1
4721,premium,31,20,0,1,1
4722,premium,53,28,0,1,1
4723,premium,100,19,0,1,0
4724,premium,0,31,0,1,1
4725,premium,9,10,0,1,1
4726,premium,0,37,0,1,1
4727,premium,17,33,0,1,0
4728,premium,6,30,0,1,1
4729,premium,2,127,0,1,1
4730,premium,0,43,0,0,1
4731,premium,0,5,0,1,1
4732,premium,0,29,0,1,1
4733,premium,13,118,0,1,0
4734,premium,18,60,0,1,1
4735,premium,3,26,0,1,0
4736,premium,1,67,0,1,0
4737,premium,4,28,0,0,0
4738,premium,6,20,0,1,1
4739,premium,1,47,0,1,1
4740,premium,4,24,0,1,1
4741,premium,79,59,0,1,1
4742,premium,1,0,0,1,1
4743,fraudster_event,0,1,1,1,1
4744,premium,4,45,0,1,1
4745,premium,11,14,0,1,1
4746,premium,1,22,0,1,1
4747,premium,323,29,0,1,1
4748,premium,0,29,0,1,1
4749,premium,70,249,0,0,1
4750,fraudster_event,0,40,1,0,0
4751,premium,0,109,0,0,1
4752,fraudster_event,0,40,1,0,0
4753,spammer_limited,5,28,0,1,0
4754,premium,0,35,0,1,1
4755,premium,0,67,0,1,1
4756,premium,3,28,0,1,0
4757,premium,1,61,0,1,1
4758,premium,14,27,0,1,0
4759,premium,9,208,0,1,1
4760,spammer_warn,6,16,0,1,1
