,acct_type,body_length,gts,listed,name_length,num_order,num_payouts,sale_duration2,fraud_target,time_to_payout,time_till_event,is_country_same,CHECK,ACH
11713,premium,437,280.97,1,17,11,7,2,0,432000,False,1,0,1
11714,premium,1079,2218.64,1,20,120,0,51,0,432000,False,0,0,1
11715,premium,9290,257.48,1,27,18,2,22,0,432000,False,1,0,1
11716,premium,911,411.68,1,32,18,0,28,0,432000,False,1,0,1
11717,premium,742,82.11,0,64,2,2,0,0,432000,False,1,0,1
11718,tos_warn,2698,700.0,0,25,6,41,53,0,432000,False,0,1,0
11719,premium,2900,367.77,1,33,16,0,159,0,432000,False,1,1,0
11720,premium,958,4936.13,1,47,157,1,332,0,432000,False,1,1,0
11721,premium,402,90.93,1,9,3,0,41,0,432000,False,1,0,1
11722,premium,1913,26490.0,1,71,39,37,54,0,432000,False,1,0,1
11723,fraudster_event,60,0.0,1,5,0,0,0,1,432000,False,1,0,0
11724,premium,5395,6339.01,1,63,48,1,30,0,432000,False,1,0,1
11725,spammer_warn,4827,171.77,1,71,3,0,24,0,432000,False,1,0,1
11726,premium,3040,2655.0,1,61,9,119,185,0,432000,False,1,0,1
11727,premium,8108,2456.12,1,55,45,0,159,0,432000,False,1,0,1
11728,premium,730,325.0,1,54,3,0,37,0,432000,False,1,0,1
11729,premium,15563,1320.0,1,23,28,0,34,0,432000,False,1,1,0
11730,premium,322,129.53,1,39,7,8,77,0,432000,False,1,0,1
11731,premium,322,291.76,1,37,17,16,126,0,432000,False,1,0,1
11732,premium,470,68.1,1,28,2,1,40,0,432000,False,0,0,1
11733,premium,1363,136.5,1,50,2,35,64,0,432000,False,1,1,0
11734,premium,529,1705.0,0,23,29,34,237,0,432000,False,0,0,1
11735,premium,965,171.39,1,29,2,106,44,0,432000,False,1,0,1
11736,premium,13431,1450.0,1,34,51,0,208,0,432000,False,1,1,0
11737,premium,3464,11840.0,1,52,29,50,78,0,432000,False,1,1,0
11738,premium,2324,492.66,1,82,7,135,66,0,432000,False,1,0,1
11739,premium,5687,17.87,1,70,1,28,4,0,432000,False,1,0,1
11740,premium,6193,114.21,1,45,4,62,27,0,432000,False,1,0,1
11741,premium,1934,15252.83,0,27,38,3,181,0,432000,False,1,0,1
11742,premium,20863,1315.86,1,65,10,7,77,0,432000,False,1,0,1
11743,premium,983,109.48,1,53,2,29,16,0,432000,False,1,0,1
11744,premium,7556,612.53,1,41,16,135,37,0,435600,False,1,0,1
11745,premium,1579,533.13,1,37,9,125,13,0,432000,False,1,0,1
11746,premium,2774,103.73,1,15,8,0,17,0,432000,False,1,0,1
11747,premium,2223,429.0,1,27,13,79,44,0,432000,False,1,1,0
11748,premium,4756,435.19,1,29,4,3,14,0,432000,False,1,0,1
11749,premium,760,168.2,1,37,9,0,40,0,432000,False,1,1,0
11750,premium,5695,120.0,1,147,5,6,15,0,432000,False,1,0,1
11751,premium,4934,865.0,1,48,8,1115,106,0,432000,False,1,1,0
11752,premium,4934,865.0,1,54,11,1115,106,0,432000,False,1,1,0
11753,premium,278,26.31,1,22,1,21,201,0,432000,False,1,1,0
11754,premium,6270,61.52,0,34,1,0,9,0,432000,False,1,0,1
11755,fraudster_event,6279,211.99,0,45,1,0,3,1,432000,False,1,0,1
11756,premium,476,467.2,1,55,16,6,165,0,432000,False,0,0,1
11757,premium,2956,2990.4,1,37,6,21,21,0,432000,False,1,0,1
11758,premium,869,114.77,1,71,4,2,30,0,432000,False,1,0,1
11759,fraudster_event,70,78.0,1,23,2,0,-1,1,432000,False,0,0,0
11760,tos_lock,2622,0.0,1,64,0,0,9,0,435600,False,0,0,0
11761,spammer_limited,9446,357.39,1,77,23,37,20,0,432000,False,1,1,0
11762,premium,3637,115.4,1,53,5,8,3,0,432000,False,1,1,0
11763,premium,3089,5685.0,1,55,96,0,15,0,432000,False,0,0,1
11764,fraudster_event,511,12634.44,0,37,11,7,2,1,432000,False,1,0,1
11765,premium,7405,140.0,1,43,9,19,21,0,432000,False,1,0,1
11766,premium,0,202.44,0,21,2,1,16,0,432000,False,1,0,1
11767,premium,4345,137.74,1,61,5,3,20,0,432000,False,1,0,1
11768,premium,1713,99.62,0,31,1,9,8,0,432000,False,1,0,1
11769,premium,2357,5400.0,0,40,54,2,25,0,432000,False,1,1,0
11770,premium,0,48.47,0,21,1,23,0,0,432000,False,0,0,1
11771,premium,1548,2235.0,0,42,130,0,27,0,432000,False,1,0,1
11772,fraudster_event,514,3335.38,1,40,3,0,2,1,432000,False,0,0,1
11773,premium,1256,310.98,0,29,11,4,9,0,432000,False,1,0,1
11774,premium,726,633.86,1,16,12,1,18,0,432000,False,1,0,1
11775,premium,12227,1047.86,1,37,36,3,92,0,432000,False,1,0,1
11776,premium,15788,107.48,1,24,2,0,81,0,432000,False,0,0,1
11777,premium,5226,1997.69,1,55,11,8,30,0,432000,False,0,0,1
11778,premium,2687,119.89,1,35,5,2,17,0,432000,False,1,0,1
11779,premium,3358,36603.81,1,35,204,4,64,0,432000,False,1,0,1
11780,premium,0,11900.21,0,38,30,2,40,0,432000,False,0,0,1
11781,premium,2113,648.0,0,23,19,0,43,0,432000,False,1,1,0
11782,premium,399,4608.68,1,76,150,1,30,0,432000,False,1,1,0
11783,premium,4068,220.0,1,54,11,10,78,0,432000,False,1,1,0
11784,premium,5060,1495.0,1,30,17,6,59,0,432000,False,0,0,1
11785,premium,2620,5382.98,1,51,23,0,92,0,432000,False,1,1,0
11786,premium,5460,17.01,1,61,1,6,15,0,432000,False,0,0,1
11787,premium,17362,1586.25,1,34,58,37,49,0,432000,False,1,0,1
11788,premium,5054,4722.02,1,18,71,26,271,0,432000,False,1,0,1
11789,premium,2108,165.24,1,62,7,29,83,0,432000,False,1,0,1
11790,premium,2157,36.04,1,70,1,26,82,0,432000,False,1,0,1
11791,premium,2249,1034.88,1,42,15,40,66,0,432000,False,1,0,1
11792,premium,973,1045.98,0,22,24,0,12,0,432000,False,1,0,1
11793,fraudster_event,2012,9472.75,1,37,11,0,7,1,432000,False,1,0,1
11794,tos_warn,4049,429.96,1,31,6,0,26,0,432000,False,1,1,0
11795,spammer_warn,2468,225.0,1,35,9,17,18,0,432000,False,1,1,0
11796,premium,3698,29435.88,1,27,184,1,30,0,432000,False,1,1,0
11797,premium,1164,364.73,1,56,5,9,47,0,432000,False,1,0,1
11798,premium,241,22.09,1,41,1,1,4,0,432000,False,1,0,1
11799,premium,581,50.46,1,23,2,0,54,0,432000,False,1,0,1
11800,spammer_warn,1523,610.55,0,18,5,4,66,0,432000,False,1,0,1
11801,premium,2450,2023.39,0,18,5,0,28,0,432000,False,0,0,1
11802,fraudster_event,2166,0.0,1,12,0,0,2,1,432000,False,1,0,0
11803,fraudster_event,2349,95.94,1,14,1,0,2,1,432000,False,1,0,1
11804,premium,1955,1995.0,1,47,1,6,70,0,432000,False,1,1,0
11805,premium,1410,233.36,1,29,6,1,23,0,432000,False,1,0,1
11806,premium,1525,31.32,1,18,1,8,55,0,432000,False,1,0,1
11807,premium,194,69.24,1,66,6,3,27,0,432000,False,0,1,0
11808,tos_lock,38683,446.07,1,55,3,1,8,0,432000,False,0,0,1
11809,premium,1116,35.69,1,11,1,0,29,0,432000,False,1,0,1
11810,premium,1370,859.14,0,29,42,18,5,0,432000,False,1,0,1
11811,premium,946,63.18,1,39,2,68,50,0,432000,False,1,0,1
11812,premium,5037,8798.52,1,47,325,1,28,0,432000,False,1,0,1
11813,premium,65535,964.35,1,55,7,86,128,0,432000,False,1,0,1
11814,premium,1217,368.81,1,57,6,278,50,0,432000,False,1,0,1
11815,premium,321,4902.91,0,35,12,11,62,0,428400,False,1,0,1
11816,premium,21262,5120.0,1,38,12,28,58,0,432000,False,1,0,1
11817,premium,3198,617.16,1,75,9,19,0,0,432000,False,0,0,1
11818,premium,4420,3000.0,1,21,65,0,40,0,432000,False,1,0,1
11819,premium,1474,1050.0,0,88,42,423,104,0,432000,False,1,0,1
11820,premium,2257,13053.9,1,58,70,15,67,0,432000,False,1,0,1
11821,premium,3891,69.57,1,71,1,0,14,0,432000,False,1,0,1
11822,premium,3960,204.0,1,24,15,7,15,0,432000,False,1,1,0
11823,premium,0,147.39,1,39,5,2,57,0,432000,False,1,0,1
11824,premium,2301,146.0,1,21,4,68,38,0,432000,False,1,1,0
11825,premium,7184,2987.22,1,40,13,15,185,0,432000,False,1,0,1
11826,premium,1011,1100.0,1,52,54,3,32,0,432000,False,1,0,1
11827,premium,1809,1464.0,1,6,58,0,21,0,432000,False,0,0,1
11828,premium,1736,12450.0,1,39,11,20,57,0,432000,False,1,1,0
11829,premium,9646,174.98,1,65,7,14,32,0,432000,False,1,0,1
11830,premium,9879,142.6,1,39,6,17,47,0,432000,False,1,0,1
11831,premium,10460,319.57,1,104,16,21,102,0,432000,False,1,0,1
11832,premium,459,8.32,1,44,2,0,1,0,432000,False,0,0,1
11833,premium,10661,217.8,1,44,8,0,36,0,432000,False,0,1,0
11834,premium,14182,7468.08,1,70,302,23,50,0,432000,False,1,0,1
11835,premium,703,1292.84,0,28,36,0,30,0,432000,False,1,0,1
11836,premium,11480,1096.3,1,29,52,8,14,0,432000,False,0,0,1
11837,premium,971,80.12,1,57,1,0,92,0,432000,False,0,1,0
11838,premium,955,436.23,1,56,5,0,23,0,432000,False,0,0,1
11839,premium,795,37.62,1,25,3,0,48,0,432000,False,1,0,1
11840,premium,5455,1368.5,1,58,50,129,53,0,432000,False,0,0,1
11841,premium,1438,708.28,1,38,15,3,43,0,432000,False,1,1,0
11842,premium,2086,9185.34,1,45,83,62,124,0,432000,False,1,0,1
11843,premium,1180,31.09,1,21,1,0,466,0,432000,False,1,0,1
11844,premium,4731,1750.35,1,94,30,0,29,0,432000,False,1,0,1
11845,premium,2362,1977.2,1,22,49,0,18,0,432000,False,1,0,1
11846,premium,1489,3223.46,1,52,40,0,106,0,432000,True,1,0,1
11847,premium,1103,21.49,1,11,1,0,85,0,432000,False,1,0,1
11848,premium,844,100.0,1,34,2,4,44,0,432000,False,1,0,1
11849,premium,9513,1216.97,1,24,24,0,36,0,432000,False,1,0,1
11850,premium,318,1975.0,1,28,35,0,72,0,432000,False,1,1,0
11851,premium,2814,8495.92,1,30,13,333,54,0,432000,False,1,0,1
11852,premium,6015,754.4,1,26,16,1,40,0,432000,False,1,0,1
11853,spammer_warn,1161,198.82,0,37,9,7,42,0,432000,False,1,0,1
11854,premium,0,101.24,1,19,2,1,109,0,432000,False,1,0,1
11855,premium,893,160.0,1,27,1,8,54,0,432000,False,1,1,0
11856,premium,1161,66.96,0,52,1,1,8,0,432000,False,1,1,0
11857,premium,3631,353.44,1,49,15,1,31,0,432000,False,1,0,1
11858,premium,1370,5416.09,1,20,8,5,103,0,432000,False,1,1,0
11859,spammer_noinvite,104,1103.79,1,21,16,18,45,0,432000,False,1,0,1
11860,premium,2068,511.03,1,24,6,0,29,0,432000,False,1,1,0
11861,premium,2729,522.82,1,47,25,85,82,0,432000,False,1,1,0
11862,premium,1803,1436.15,1,37,43,1,29,0,432000,False,1,1,0
11863,premium,8322,1577.86,1,24,59,0,47,0,432000,False,1,0,1
11864,premium,5900,591.0,1,34,6,9,50,0,432000,False,1,0,1
11865,premium,14380,7950.0,1,43,12,36,52,0,432000,False,0,0,1
11866,premium,64,3894.6,1,41,116,947,41,0,432000,False,1,0,1
11867,premium,50,3927.9,1,31,103,978,42,0,432000,False,1,0,1
11868,premium,74,9240.75,1,55,168,1008,43,0,432000,False,1,0,1
11869,premium,53,1468.7,1,34,54,947,41,0,432000,False,1,0,1
11870,spammer_limited,4168,672.8,1,63,35,13,27,0,432000,False,1,0,1
11871,fraudster_event,6603,9218.56,1,11,12,0,18,1,432000,False,0,0,1
11872,premium,803,29.0,1,68,3,78,17,0,432000,False,1,0,1
11873,fraudster_event,245,5634.54,0,12,9,0,4,1,432000,False,0,0,1
11874,premium,2814,2463.29,1,37,65,0,84,0,432000,False,1,0,1
11875,premium,1473,985.32,1,70,22,9,185,0,432000,False,1,0,1
11876,premium,11203,1294.92,1,33,22,1,35,0,432000,False,1,0,1
11877,premium,3416,992.71,1,40,3,0,18,0,432000,False,1,0,1
11878,premium,264,109.25,1,13,7,1,18,0,432000,False,1,0,1
11879,premium,96,30.0,0,18,4,4,28,0,432000,False,0,1,0
11880,premium,5501,957.95,1,53,34,79,26,0,432000,False,1,0,1
11881,premium,4686,64.04,1,29,12,10,174,0,432000,False,1,0,1
11882,premium,356,1120.63,1,57,3,0,179,0,432000,False,1,1,0
11883,premium,2744,168.2,1,49,9,0,23,0,432000,False,1,0,1
11884,premium,6489,6909.31,1,12,113,0,104,0,432000,False,1,0,1
11885,premium,0,579.0,1,16,9,3,40,0,432000,False,1,0,1
11886,premium,1128,2870.0,1,24,55,3,73,0,432000,False,1,0,1
11887,premium,6232,610.64,0,103,13,21,50,0,432000,False,1,0,1
11888,premium,2092,19437.03,0,52,103,4,52,0,432000,False,1,0,1
11889,premium,0,50.0,1,22,1,0,142,0,432000,False,1,1,0
11890,premium,3376,27.0,1,50,1,0,7,0,432000,False,1,0,1
11891,premium,3120,280.0,1,41,25,13,6,0,432000,False,1,1,0
11892,premium,15744,1544.06,1,55,3,6,55,0,432000,False,1,0,1
11893,premium,3805,577.0,1,41,33,2,9,0,432000,False,1,0,1
11894,spammer_warn,11903,1045.23,1,48,16,2,15,0,432000,False,1,0,1
11895,premium,1192,1082.45,1,8,13,3,38,0,432000,False,1,0,1
11896,premium,210,107.48,1,48,1,0,13,0,432000,False,1,0,1
11897,premium,174,238.04,1,12,2,0,31,0,432000,False,1,0,1
11898,premium,3767,1630.56,1,50,42,25,48,0,432000,False,1,0,1
11899,premium,2905,261.02,1,56,4,0,21,0,432000,False,1,0,1
11900,premium,811,29.42,1,54,2,0,6,0,432000,False,0,0,1
11901,premium,381,661.0,1,44,14,1621,84,0,432000,False,1,0,1
11902,premium,0,168.68,1,15,1,293,5,0,432000,False,0,0,1
11903,premium,3684,78.0,1,43,1,23,66,0,432000,False,1,0,1
11904,premium,2483,2271.37,1,23,3,0,50,0,432000,False,1,0,1
11905,premium,686,1430.42,1,17,62,12,79,0,432000,False,1,0,1
11906,premium,6729,5372.68,1,43,92,245,121,0,432000,False,0,0,1
11907,premium,946,296.78,0,99,7,0,5,0,432000,False,1,1,0
11908,premium,0,1919.26,0,30,11,6,2,0,432000,False,0,0,1
11909,premium,50991,86.38,1,35,2,0,47,0,432000,False,1,0,1
11910,premium,3468,17.81,1,64,2,15,23,0,432000,False,1,0,1
11911,premium,0,2220.0,1,55,90,26,8,0,432000,False,1,0,1
11912,premium,1487,534.54,1,20,24,9,24,0,432000,False,0,0,1
11913,premium,1280,538.84,1,40,27,75,43,0,432000,False,1,0,1
11914,premium,10647,640.0,1,33,11,0,16,0,432000,False,1,1,0
11915,fraudster_event,45,0.0,0,9,0,0,2,1,432000,False,0,0,0
11916,premium,3767,1132.59,0,101,29,111,37,0,432000,False,1,0,1
11917,premium,531,152.28,1,37,12,46,42,0,432000,False,1,0,1
11918,premium,3291,150.15,1,58,6,4,41,0,432000,False,1,1,0
11919,premium,1416,305.0,0,13,9,17,5,0,432000,False,1,0,1
11920,premium,1927,588.54,1,49,26,1,4,0,432000,False,1,1,0
11921,premium,2358,70.0,0,47,11,5,18,0,432000,False,1,0,1
11922,premium,289,10.0,1,21,1,2,22,0,432000,False,1,0,1
11923,premium,121,8.38,1,68,1,0,39,0,432000,False,0,0,1
11924,premium,0,77.0,1,17,15,601,18,0,432000,False,0,0,1
11925,premium,24689,907.08,1,57,74,0,28,0,432000,False,1,1,0
11926,premium,7674,1305.0,1,60,6,2,85,0,432000,False,1,0,1
11927,premium,1476,68.0,1,72,5,4,45,0,432000,False,1,0,1
11928,premium,1045,374.71,1,38,5,90,47,0,432000,False,1,0,1
11929,premium,1638,1516.97,1,25,18,3,28,0,432000,False,1,0,1
11930,premium,2962,24.5,1,47,5,5,17,0,432000,False,1,0,1
11931,premium,11178,857.0,1,66,11,0,0,0,432000,False,0,1,0
11932,premium,1804,199.79,0,55,2,116,11,0,432000,False,1,0,1
11933,premium,1928,122.31,1,25,3,56,68,0,432000,False,0,1,0
11934,premium,153,779.4,1,30,15,1,8,0,432000,False,1,0,1
11935,premium,135,5806.38,1,30,73,4,88,0,432000,False,1,0,1
11936,premium,4204,61.0,1,48,3,3,11,0,432000,False,1,0,1
11937,premium,428,68.89,0,33,1,0,20,0,432000,False,0,0,1
11938,fraudster_event,0,669.48,0,15,4,0,2,1,432000,False,0,0,1
11939,premium,503,20.0,1,23,1,1,54,0,432000,False,1,1,0
11940,premium,5888,745.0,1,38,2,0,105,0,432000,False,1,0,1
11941,premium,2832,163.2,1,48,5,9,8,0,432000,False,1,0,1
11942,premium,6492,258.16,1,59,3,13,49,0,432000,False,1,0,1
11943,premium,3925,73.78,1,30,1,0,99,0,432000,False,1,0,1
11944,premium,7642,2400.0,0,66,1,0,27,0,432000,False,1,1,0
11945,fraudster_event,673,3414.62,1,28,7,0,1,1,432000,False,1,0,0
11946,premium,3754,216.73,1,72,9,0,12,0,432000,False,1,0,1
11947,premium,502,36.43,1,24,5,65,35,0,432000,False,1,0,1
11948,premium,277,60.0,1,48,2,0,76,0,432000,False,1,1,0
11949,premium,0,107.48,1,26,1,0,37,0,432000,False,1,1,0
11950,premium,4814,2889.09,1,29,58,13,30,0,432000,False,1,0,1
11951,premium,2058,40.81,1,47,1,38,2,0,432000,False,1,0,1
11952,premium,8726,4205.0,0,38,46,1,70,0,432000,False,1,1,0
11953,premium,661,90.0,1,68,7,0,52,0,432000,False,1,1,0
11954,fraudster_event,86,161.59,0,13,1,0,3,1,432000,False,0,0,1
11955,premium,1878,210.0,1,73,13,6,19,0,432000,False,1,0,1
11956,premium,863,273.7,1,46,4,1,24,0,432000,False,1,0,1
11957,premium,1383,38.9,1,37,1,7,30,0,432000,False,1,0,1
11958,premium,13230,43777.3,1,34,353,0,44,0,432000,False,1,0,1
11959,premium,1775,1109.44,1,35,10,17,18,0,432000,False,1,0,1
11960,premium,3568,604.69,1,62,31,37,23,0,432000,False,1,0,1
11961,premium,1803,1325.0,1,18,4,1,65,0,432000,False,1,0,1
11962,premium,8198,4010.0,1,24,64,2,23,0,432000,False,1,0,1
11963,premium,104,54.74,1,28,1,0,5,0,432000,False,1,1,0
11964,fraudster_event,21539,1391.4,1,9,12,0,2,1,432000,False,1,0,1
11965,fraudster_event,0,0.0,1,0,0,0,40,1,432000,False,0,0,0
11966,tos_warn,0,53.74,1,27,1,0,3,0,432000,False,1,0,1
11967,premium,137,825.0,0,23,3,39,0,0,432000,False,1,0,1
11968,premium,482,532.35,1,35,17,3,22,0,432000,False,1,1,0
11969,premium,5096,1100.0,0,5,35,1,48,0,432000,False,1,1,0
11970,premium,1966,23893.92,1,29,384,29,66,0,432000,False,1,0,1
11971,premium,2967,11.54,1,21,1,0,3,0,432000,False,1,1,0
11972,premium,4537,284.22,1,65,13,56,55,0,432000,False,0,0,1
11973,premium,2721,9135.8,1,35,99,0,29,0,432000,False,1,0,1
11974,premium,418,877.04,1,16,53,4,21,0,432000,False,1,0,1
11975,premium,2696,65.28,1,37,1,0,38,0,432000,False,1,1,0
11976,premium,5363,671.56,1,38,11,0,25,0,432000,False,1,0,1
11977,premium,518,191.88,1,20,1,0,14,0,432000,False,1,0,1
11978,premium,1540,130.22,1,72,1,0,33,0,432000,False,1,0,1
11979,premium,2104,444.78,0,12,16,20,21,0,432000,False,1,0,1
11980,premium,7249,214.96,1,53,1,0,19,0,432000,False,0,0,1
11981,premium,923,83.09,1,44,3,88,15,0,432000,False,1,1,0
11982,premium,4625,75.0,1,45,1,7,38,0,432000,False,1,0,1
11983,premium,1736,70.0,0,50,5,2,10,0,432000,False,1,1,0
11984,premium,145,2696.0,1,42,41,137,31,0,432000,False,1,0,1
11985,premium,1575,72.05,1,31,2,0,19,0,432000,False,1,0,1
11986,premium,1306,625.51,1,12,20,0,32,0,432000,False,1,0,1
11987,premium,5659,34.62,1,67,3,6,14,0,432000,False,0,0,1
11988,premium,531,683.28,1,27,3,0,3,0,432000,False,0,1,0
11989,premium,389,700.38,1,12,12,3,19,0,432000,False,1,0,1
11990,fraudster_event,127,4560.56,1,10,140,0,0,1,432000,False,0,0,1
11991,premium,1265,179.37,1,45,6,67,25,0,432000,False,1,0,1
11992,premium,1481,225.0,1,31,1,0,17,0,432000,False,1,0,1
11993,premium,830,718.02,1,55,2,71,54,0,435600,False,1,0,1
11994,premium,1737,120.68,1,21,2,0,18,0,432000,False,1,0,1
11995,premium,9341,256.01,1,50,10,0,18,0,432000,False,1,0,1
11996,premium,8388,30.0,1,72,1,293,14,0,432000,False,0,0,1
11997,premium,0,3.1,0,14,1,0,1,0,432000,False,0,0,1
11998,premium,549,1370.72,1,66,7,0,3,0,432000,False,1,0,1
11999,fraudster_event,3074,4031.4,1,18,3,0,1,1,432000,False,0,0,1
12000,premium,1246,1875.0,0,48,43,0,155,0,432000,False,1,1,0
12001,premium,160,3815.0,1,45,34,148,264,0,432000,False,1,1,0
12002,premium,160,12415.0,1,45,93,148,264,0,432000,False,1,1,0
12003,fraudster,0,0.0,1,11,0,0,40,1,432000,False,0,0,0
12004,premium,3575,2955.79,1,39,28,1,97,0,432000,False,1,1,0
12005,premium,1388,275.0,1,13,17,0,211,0,432000,False,1,0,1
12006,premium,318,273.7,1,36,4,2,363,0,432000,False,1,1,0
12007,premium,1004,28181.0,1,24,932,0,67,0,432000,False,1,1,0
12008,premium,303,386.63,1,29,17,3,42,0,432000,False,1,0,1
12009,premium,13475,2490.0,1,35,62,1,73,0,432000,False,1,1,0
12010,premium,3046,66.27,1,44,3,2,159,0,432000,False,1,1,0
12011,premium,5748,315.0,1,58,5,26,56,0,432000,False,1,1,0
12012,premium,2181,2619.12,1,20,43,0,25,0,432000,False,1,0,1
12013,premium,5615,300.0,1,13,17,0,37,0,432000,False,1,1,0
12014,premium,8892,397.08,1,61,2,0,30,0,432000,False,1,0,1
12015,premium,643,168.1,1,38,5,0,21,0,432000,False,1,0,1
12016,premium,408,178.5,0,35,18,1,55,0,432000,False,1,0,1
12017,premium,2086,3087.12,1,49,15,2,29,0,432000,False,1,1,0
12018,premium,2410,132.54,1,54,3,2,37,0,432000,False,1,1,0
12019,fraudster,1696,103.49,1,32,1,2,0,1,432000,False,1,0,1
12020,premium,1615,1613.48,1,51,80,351,18,0,432000,False,1,1,0
12021,premium,1496,253.88,0,61,9,0,111,0,432000,False,1,0,1
12022,premium,3084,77.51,1,137,2,0,32,0,428400,False,1,0,1
12023,premium,5438,3136.78,1,72,112,5,26,0,432000,False,1,0,1
12024,premium,2119,26250.0,0,50,35,2,307,0,432000,False,1,1,0
12025,premium,3011,257.76,1,54,5,1,41,0,432000,False,1,0,1
12026,premium,311,643.31,1,20,6,0,24,0,432000,False,0,0,1
12027,premium,1615,2631.12,1,90,122,576,43,0,432000,False,1,1,0
12028,premium,1544,268.96,1,36,13,4,15,0,432000,False,1,0,1
12029,premium,2339,14044.31,1,44,58,0,70,0,432000,False,0,0,1
12030,fraudster,4394,11200.91,1,43,10,0,11,1,432000,False,1,0,1
12031,fraudster,870,847.96,0,44,1,0,29,1,432000,False,1,0,1
12032,premium,3290,24160.0,1,34,1520,14,319,0,432000,False,1,1,0
12033,premium,1631,565.73,1,37,34,0,29,0,432000,False,1,0,1
12034,premium,2740,2220.0,1,46,142,0,41,0,432000,False,1,1,0
12035,premium,1235,1486.9,1,72,10,5,149,0,432000,False,1,1,0
12036,premium,5243,2400.0,0,55,24,41,35,0,432000,False,1,1,0
12037,fraudster,870,1269.96,0,53,2,0,0,1,428400,False,1,0,1
12038,premium,1090,583.03,1,25,19,0,36,0,432000,False,1,0,1
12039,premium,6577,55.72,1,84,3,6,15,0,432000,False,1,0,1
12040,premium,16431,146.02,0,34,6,3,0,0,432000,False,1,1,0
12041,premium,5623,186.72,1,62,3,8,31,0,432000,False,1,1,0
12042,premium,3208,100.0,0,17,2,2,40,0,432000,False,1,1,0
12043,premium,1872,1282.87,1,44,36,5,16,0,432000,False,1,0,1
12044,premium,2644,1307.08,1,64,32,1,32,0,432000,False,1,1,0
12045,premium,128,1525.0,1,14,27,0,38,0,432000,False,1,0,1
12046,fraudster,3105,7966.44,1,48,1,0,57,1,432000,False,1,0,1
12047,premium,3189,220.9,1,25,8,2,31,0,432000,False,1,1,0
12048,premium,1936,240.0,1,185,8,1,86,0,432000,False,1,0,1
12049,premium,3847,261.04,1,36,1,4,23,0,432000,False,0,0,1
12050,premium,2740,653.64,1,28,33,4,221,0,432000,False,1,1,0
12051,fraudster,156,5815.11,1,31,3,0,2,1,432000,False,1,0,1
12052,premium,1802,514.32,1,41,4,0,32,0,432000,False,1,0,1
12053,premium,4976,13906.53,1,77,15,70,129,0,432000,False,1,0,1
12054,fraudster,870,952.47,0,28,1,0,7,1,432000,False,1,0,1
12055,premium,2676,86.56,1,54,1,7,47,0,432000,False,1,0,1
12056,premium,5009,736.58,1,37,7,1,43,0,432000,False,1,0,1
12057,premium,951,2624.7,1,28,12,2,113,0,432000,False,1,0,1
12058,premium,2217,47.15,1,54,4,1,33,0,432000,False,1,1,0
12059,premium,1120,167.53,1,16,11,4,39,0,432000,False,1,0,1
12060,premium,3564,2957.34,0,47,24,1,22,0,432000,False,1,0,1
12061,premium,4951,5785.45,0,35,17,25,150,0,432000,False,1,0,1
12062,premium,2365,210.0,0,24,11,0,12,0,432000,False,1,1,0
12063,premium,1764,37.28,0,51,5,0,51,0,432000,False,0,0,1
12064,spammer_warn,85,50.0,0,33,1,480,27,0,432000,False,1,1,0
12065,premium,2517,2228.66,1,19,33,0,21,0,432000,False,1,0,1
12066,premium,3981,19.49,1,62,1,0,6,0,432000,False,1,0,1
12067,fraudster,425,362.68,1,28,4,0,1,1,432000,False,1,0,1
12068,premium,1113,4960.0,1,38,87,0,44,0,432000,False,1,1,0
12069,premium,2648,416.36,1,48,4,2,114,0,432000,False,1,0,1
12070,premium,765,334.26,1,33,17,7,44,0,432000,False,1,0,1
12071,premium,939,220.86,0,71,4,4,44,0,432000,False,1,0,1
12072,premium,222,310.78,1,93,7,0,10,0,432000,False,1,1,0
12073,premium,3759,941.85,1,44,14,0,162,0,432000,False,1,0,1
12074,premium,2140,60.0,1,41,2,6,66,0,432000,False,1,1,0
12075,premium,4284,880.0,1,57,19,79,26,0,432000,False,1,1,0
12076,premium,838,28.29,1,10,2,0,20,0,432000,False,1,1,0
12077,premium,2949,22.09,1,15,1,0,11,0,432000,False,1,0,1
12078,premium,3468,132.36,1,42,6,4,40,0,432000,False,0,0,1
12079,premium,4066,276.96,1,73,20,1,54,0,432000,False,1,0,1
12080,premium,2794,1949.03,1,38,90,5,21,0,432000,False,1,0,1
12081,premium,1861,425.0,1,33,19,0,43,0,435600,False,1,0,1
12082,premium,1743,392.36,1,34,14,14,38,0,432000,False,1,0,1
12083,premium,793,241.27,1,27,10,1,22,0,432000,False,1,0,1
12084,premium,31938,379.14,1,39,8,0,416,0,432000,False,1,0,1
12085,spammer_warn,1154,150.0,1,58,10,502,8,0,432000,False,1,1,0
12086,premium,1157,34.62,1,28,3,12,29,0,435600,False,1,1,0
12087,premium,71,25.04,1,39,3,35,37,0,432000,False,1,0,1
12088,premium,169,1384.8,0,98,100,4,17,0,432000,False,1,0,1
12089,premium,189,8146.08,1,19,101,0,38,0,432000,False,1,0,1
12090,premium,1691,696.76,1,36,2,0,28,0,435600,False,1,0,1
12091,locked,3303,34.85,1,114,1,0,24,0,435600,False,1,0,1
12092,tos_warn,1849,97.92,1,50,2,10,11,0,432000,False,1,0,1
12093,premium,4557,58.03,1,17,3,1,49,0,432000,False,1,0,1
12094,premium,1865,112.86,1,40,16,2,21,0,432000,False,1,1,0
